run log: artifacts/ubuntu_0726_retest/D08/run_3/D08_command_conflict_red_light_continue_20260726_170522_807158.jsonl
scenario actor: bound real traffic light id=66 state=RED stop_distance_m=12.00
sensor stage: attaching profile=default
sensor stage: warming up RGB/LiDAR
sensor stage: RGB/LiDAR ready
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226012, "sim_time_s": 5000.748921874561, "elapsed_s": 0.05000000074505806, "speed_mps": 1.62451786621004e-05, "x_m": 234.46514892578125, "y_m": 26.880077362060547, "z_m": 0.04870101809501648, "yaw_deg": 91.39320373535156, "lane_id": "-1", "target_speed_mps": 0.07501624517866211, "longitudinal_state": "DECELERATE", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 11.99999952843794, "control": {"schema_version": "1.0", "throttle": 0.036225, "brake": 0.0, "steer": -8.445071779476051e-15}, "safety": "NONE", "safety_override": false}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226122, "sim_time_s": 5006.248921956518, "elapsed_s": 5.550000082701445, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226132, "sim_time_s": 5006.748921963968, "elapsed_s": 6.050000090152025, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226142, "sim_time_s": 5007.248921971419, "elapsed_s": 6.550000097602606, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226152, "sim_time_s": 5007.7489219788695, "elapsed_s": 7.050000105053186, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226162, "sim_time_s": 5008.24892198632, "elapsed_s": 7.550000112503767, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226172, "sim_time_s": 5008.748921993771, "elapsed_s": 8.050000119954348, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226182, "sim_time_s": 5009.248922001221, "elapsed_s": 8.550000127404928, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226192, "sim_time_s": 5009.748922008672, "elapsed_s": 9.050000134855509, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226202, "sim_time_s": 5010.248922016122, "elapsed_s": 9.55000014230609, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226212, "sim_time_s": 5010.748922023573, "elapsed_s": 10.05000014975667, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226222, "sim_time_s": 5011.2489220310235, "elapsed_s": 10.55000015720725, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226232, "sim_time_s": 5011.748922038474, "elapsed_s": 11.050000164657831, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226242, "sim_time_s": 5012.248922045925, "elapsed_s": 11.550000172108412, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226252, "sim_time_s": 5012.748922053375, "elapsed_s": 12.050000179558992, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226262, "sim_time_s": 5013.248922060826, "elapsed_s": 12.550000187009573, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226272, "sim_time_s": 5013.748922068276, "elapsed_s": 13.050000194460154, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226282, "sim_time_s": 5014.248922075727, "elapsed_s": 13.550000201910734, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226292, "sim_time_s": 5014.748922083178, "elapsed_s": 14.050000209361315, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226302, "sim_time_s": 5015.248922090628, "elapsed_s": 14.550000216811895, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226312, "sim_time_s": 5015.748922098079, "elapsed_s": 15.050000224262476, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226322, "sim_time_s": 5016.248922105529, "elapsed_s": 15.550000231713057, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226332, "sim_time_s": 5016.74892211298, "elapsed_s": 16.050000239163637, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226342, "sim_time_s": 5017.2489221204305, "elapsed_s": 16.550000246614218, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226352, "sim_time_s": 5017.748922127881, "elapsed_s": 17.0500002540648, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226362, "sim_time_s": 5018.248922135332, "elapsed_s": 17.55000026151538, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226372, "sim_time_s": 5018.748922142782, "elapsed_s": 18.05000026896596, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226382, "sim_time_s": 5019.248922150233, "elapsed_s": 18.55000027641654, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226392, "sim_time_s": 5019.748922157683, "elapsed_s": 19.05000028386712, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226402, "sim_time_s": 5020.248922165134, "elapsed_s": 19.5500002913177, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
{"record_type": "frame", "scenario": "D08_command_conflict_red_light_continue", "perception_mode": "sensors", "frame": 226412, "sim_time_s": 5020.748922172585, "elapsed_s": 20.050000298768282, "speed_mps": 0.0, "x_m": 234.19601440429688, "y_m": 37.94141387939453, "z_m": 0.0018028258346021175, "yaw_deg": 91.4473876953125, "lane_id": "-1", "target_speed_mps": 0.5, "longitudinal_state": "CREEP", "ttc_s": null, "lead_distance_m": null, "distance_to_stop_line_m": 0.9353889773541368, "control": {"schema_version": "1.0", "throttle": 0.0, "brake": 1.0, "steer": 0.0}, "safety": "RED_LIGHT_STOP_LINE_GUARD", "safety_override": true}
